gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3118250770																										78788555										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-15T21:51:19Z			https://www.inaturalist.org/observations/78788555					cody_hallett												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 26550m at the request of the observer			https://www.inaturalist.org/observations/78788555	78788555		cody_hallett																																	2021-05-09T18:01:32Z	18:01:32Z						2021-05-09 11:01:32																CA	British Columbia				Greater Vancouver, CA-BC, CA												49.3658381733	-123.2955597996	EPSG:4326	26550																																		174811258				cody_hallett		2021-05-15T03:11:07Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3118216628																										79474492										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-20T01:40:40Z			https://www.inaturalist.org/observations/79474492					rileyfinn												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/79474492	79474492		rileyfinn																																	2021-05-15T15:08:54-07:00	15:08:54-07:00						Sat May 15 2021 15:08:54 GMT-0700 (PDT)																CA	British Columbia				Pitt Meadows, BC, CA												49.3129704121	-122.6304215806	EPSG:4326	296																																		176173667				rileyfinn		2021-05-20T01:37:00Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3117880614																										78667611										http://creativecommons.org/licenses/by-nc/4.0/			2022-11-29T04:08:58Z			https://www.inaturalist.org/observations/78667611					isa724												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/78667611	78667611		isa724																																	2021-05-03T21:02:00-07:00	21:02:00-07:00						2021/05/03 9:02 PM PDT																CA	British Columbia				Vancouver, BC, Canada												49.2827291	-123.1207375	EPSG:4326	8057																																		174571888				isa724		2021-05-14T05:11:31Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3113616307																										78191723										http://creativecommons.org/licenses/by-nc/4.0/			2022-07-28T07:44:00Z			https://www.inaturalist.org/observations/78191723					cawilson												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/78191723	78191723		cawilson																																	2021-02-15T12:01:48Z	12:01:48Z						Mon Feb 15 2021 12:01:48 GMT-0800 (PST)																CA	British Columbia				Mary Hill, Port Coquitlam, BC, CA												49.2432416069	-122.7908506344	EPSG:4326	24																																		173526530				cawilson		2021-05-10T05:16:23Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3113281285																										78181862										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-10T03:21:35Z			https://www.inaturalist.org/observations/78181862					pumakit												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/78181862	78181862		pumakit																																	2021-05-09T12:54:03-07:00	12:54:03-07:00						Sun May 09 2021 12:54:03 GMT-0700 (PDT)																CA	British Columbia				Field Rd, Sechelt, BC, CA												49.438720004	-123.710075	EPSG:4326	688																																		173500721				pumakit		2021-05-10T03:20:59Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3113279740																										77780113										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-11T04:52:47Z			https://www.inaturalist.org/observations/77780113					Tracking Surrey's Biodiversity, BC-Canada												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77780113	77780113		Tracking Surrey's Biodiversity, BC-Canada																																	2021-03-26T10:59:00-07:00	10:59:00-07:00						2021/03/26 10:59 AM PDT																CA	British Columbia				Guildford, Surrey, BC, Canada												49.175	-122.7627777778	EPSG:4326																																			172678586				Tracking Surrey's Biodiversity, BC-Canada		2021-05-07T18:18:06Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112875177																										77205199										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-04T05:07:26Z			https://www.inaturalist.org/observations/77205199					Robyn Worcester												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77205199	77205199		Robyn Worcester																																	2021-05-03T17:13:00-07:00	17:13:00-07:00						2021/05/03 5:13 PM PDT																CA	British Columbia				Richmond, BC, Canada												49.1629454129	-123.197323352	EPSG:4326	49																																		171332791				Robyn Worcester		2021-05-04T04:31:04Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112504754																										77528319										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-06T00:53:17Z			https://www.inaturalist.org/observations/77528319					Norm Conrad												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77528319	77528319		Norm Conrad																																	2021-05-05T14:29:00-07:00	14:29:00-07:00						2021/05/05 2:29 PM PDT																CA	British Columbia				Richmond, BC, Canada												49.1581148982	-123.1956130249	EPSG:4326	244																																		172077356				Norm Conrad		2021-05-05T23:46:35Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112477137																										77109694										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-03T23:06:21Z			https://www.inaturalist.org/observations/77109694					Matthew Syvenky												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77109694	77109694		Matthew Syvenky																																	2021-05-03T13:34:21-07:00	13:34:21-07:00						Mon May 03 2021 13:34:21 GMT-0700 (PDT)																CA	British Columbia				Cariboo-Armstrong, Burnaby, BC, CA												49.2420833333	-122.903725	EPSG:4326	771																																		171174576				Matthew Syvenky		2021-05-03T22:48:59Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112422277																										77297595										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-11T04:53:29Z			https://www.inaturalist.org/observations/77297595					anthea2nature												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77297595	77297595		anthea2nature																																	2021-05-01T09:25:00-07:00	09:25:00-07:00						2021/05/01 9:25 AM PDT																CA	British Columbia				Surrey, BC, Canada												49.0370403086	-122.6943872491	EPSG:4326	1																																		171540052				anthea2nature		2021-05-04T16:38:48Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112410847																										76853424										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-05T03:24:34Z			https://www.inaturalist.org/observations/76853424					Tracy												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/76853424	76853424		Tracy																						Coyotes seemed up the throne? Also Vesper sparrow in recording, has separate entry											2021-04-26T20:43:00-07:00	20:43:00-07:00						2021/04/26 8:43 PM PDT																CA	British Columbia				Hayne's Lease Ecological Preserve, Okanagan-Similkameen, BC, Canada												49.093478874	-119.520052767	EPSG:4326	408																																		170764025				Tracy		2021-05-03T05:55:45Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112409690																										76775227										http://creativecommons.org/licenses/by-nc/4.0/			2021-05-03T14:24:41Z			https://www.inaturalist.org/observations/76775227					Norm Conrad												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/76775227	76775227		Norm Conrad																																	2021-05-02T14:20:00-07:00	14:20:00-07:00						2021/05/02 2:20 PM PDT																CA	British Columbia				Richmond, BC, Canada												49.2066761618	-123.1688767654	EPSG:4326	61																																		170634565				Norm Conrad		2021-05-03T00:57:37Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112409234																										77202180										http://creativecommons.org/licenses/by/4.0/			2021-05-04T04:56:25Z			https://www.inaturalist.org/observations/77202180					David Dyck												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/77202180	77202180		David Dyck																																	2021-05-03T17:22:00Z	17:22:00Z						2021/05/03 5:22 PM UTC																CA	British Columbia				Greater Vancouver, British Columbia, Canada												49.2072	-122.7319611111	EPSG:4326																																			171327427				David Dyck		2021-05-04T04:16:12Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3112335887																										76037380										http://creativecommons.org/licenses/by/4.0/			2021-05-01T06:37:57Z			https://www.inaturalist.org/observations/76037380					Kalvin Chan												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/76037380	76037380		Kalvin Chan																																	2021-04-30T19:11:00-04:00	19:11:00-04:00						2021/04/30 7:11 PM EDT																CA	British Columbia				Central Okanagan, British Columbia, Canada												49.9421366667	-119.4080033333	EPSG:4326																																			169549385				Kalvin Chan		2021-05-01T04:19:56Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3109394369																										75594284										http://creativecommons.org/licenses/by-nc/4.0/			2021-07-22T16:09:54Z			https://www.inaturalist.org/observations/75594284					abodden												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/75594284	75594284		abodden																																	2021-04-28T07:25:00-07:00	07:25:00-07:00						2021/04/28 7:25 AM PDT																CA	British Columbia				Penticton, BC, Canada												49.4577763992	-119.5987707133	EPSG:4326	31																																		168807651				abodden		2021-04-28T22:37:37Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3109283618																										75003601										http://creativecommons.org/licenses/by-nc/4.0/			2021-07-22T16:14:10Z			https://www.inaturalist.org/observations/75003601					lschurian												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/75003601	75003601		lschurian																																	2021-04-23T20:20:11-07:00	20:20:11-07:00						Fri Apr 23 2021 20:20:11 GMT-0700 (PDT)																CA	British Columbia				Montcalm Dr, Kelowna, BC, CA												49.8987623715	-119.4698907881	EPSG:4326	357																																		167621444				Oliver Saunders Wilder		2021-04-24T03:21:59Z			Note shape of ears, characteristic V on dorsal pelage	42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3109218571																										74961888										http://creativecommons.org/licenses/by-nc/4.0/			2021-10-13T02:20:49Z			https://www.inaturalist.org/observations/74961888					Tracy												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/74961888	74961888		Tracy																						Dead,											2021-04-23T10:41:34-07:00	10:41:34-07:00						Fri Apr 23 2021 10:41:34 GMT-0700 (PDT)																CA	British Columbia				Okanagan-Similkameen, CA-BC, CA												49.03	-119.6565783333	EPSG:4326	8																																		167539602				Tracy		2021-04-23T19:43:30Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
3109172272																										75466862										http://creativecommons.org/licenses/by-nc/4.0/			2021-04-27T21:56:07Z			https://www.inaturalist.org/observations/75466862					jerrvs985												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/75466862	75466862		jerrvs985																																	2021-03-17T13:51:39-07:00	13:51:39-07:00						Wed Mar 17 2021 13:51:39 GMT-0700 (PDT)																CA	British Columbia				Lulu Island, Richmond, BC, CA												49.1625166667	-123.1964866667	EPSG:4326	4																																		168545722				jerrvs985		2021-04-27T20:42:11Z				42051								Canis latrans								Animalia	Chordata	Mammalia	Carnivora	Canidae		Canis							species							
